view_id,physical_packet_uid,capture_uid,capture_packet_index,reference_id,ota_path,reference_path,adc_phase_2m,lowrate_phase_1m,combined_decimation_phase_2m,timing_offset_samples_1m,input_sample_rate_hz,input_samples,target_sample_rate_hz,target_samples,split_group
exp0_000099_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_0_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_0_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_0_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_1_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_1_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_1_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000099_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000099,exp000_sess000_run000,99,99,ota/exp0_000099_rxg20_1_fulltrim.cfile,reference/signalout_000099_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000099
exp0_000100_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_0_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_0_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_0_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_0_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_1_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_1_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_1_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000100_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000100,exp000_sess000_run000,100,100,ota/exp0_000100_rxg20_1_fulltrim.cfile,reference/signalout_000100_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000100
exp0_000101_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_0_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_0_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_0_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_0_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_1_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_1_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_1_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000101_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000101,exp000_sess000_run000,101,101,ota/exp0_000101_rxg20_1_fulltrim.cfile,reference/signalout_000101_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000101
exp0_000102_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_0_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_0_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_0_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_0_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_1_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_1_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_1_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000102_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000102,exp000_sess000_run000,102,102,ota/exp0_000102_rxg20_1_fulltrim.cfile,reference/signalout_000102_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000102
exp0_000103_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_0_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_0_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_0_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_0_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_1_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_1_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_1_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000103_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000103,exp000_sess000_run000,103,103,ota/exp0_000103_rxg20_1_fulltrim.cfile,reference/signalout_000103_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000103
exp0_000104_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_0_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_0_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_0_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_0_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_1_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_1_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_1_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000104_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000104,exp000_sess000_run000,104,104,ota/exp0_000104_rxg20_1_fulltrim.cfile,reference/signalout_000104_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000104
exp0_000105_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_0_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_0_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_0_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_0_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_1_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_1_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_1_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000105_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000105,exp000_sess000_run000,105,105,ota/exp0_000105_rxg20_1_fulltrim.cfile,reference/signalout_000105_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000105
exp0_000106_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_0_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_0_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_0_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_0_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_1_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_1_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_1_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000106_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000106,exp000_sess000_run000,106,106,ota/exp0_000106_rxg20_1_fulltrim.cfile,reference/signalout_000106_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000106
exp0_000107_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_0_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_0_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_0_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_0_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_1_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_1_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_1_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000107_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000107,exp000_sess000_run000,107,107,ota/exp0_000107_rxg20_1_fulltrim.cfile,reference/signalout_000107_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000107
exp0_000108_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_0_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_0_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_0_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_0_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_1_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_1_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_1_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000108_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000108,exp000_sess000_run000,108,108,ota/exp0_000108_rxg20_1_fulltrim.cfile,reference/signalout_000108_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000108
exp0_000109_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_0_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_0_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_0_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_0_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_1_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_1_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_1_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000109_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000109,exp000_sess000_run000,109,109,ota/exp0_000109_rxg20_1_fulltrim.cfile,reference/signalout_000109_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000109
exp0_000110_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_0_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
exp0_000110_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_0_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
exp0_000110_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_0_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
exp0_000110_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_0_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
exp0_000110_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_1_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
exp0_000110_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000110,exp000_sess000_run000,110,110,ota/exp0_000110_rxg20_1_fulltrim.cfile,reference/signalout_000110_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000110
